nick,civ,week_start,wins,losses,games,winrate
MuttonKuska,Khitans,2025-08-11,1,0,1,1.00
MuttonKuska,Khitans,2025-09-22,1,0,1,1.00
MuttonKuska,Khitans,2026-01-05,1,0,1,1.00
MuttonKuska,Khitans,2026-02-23,1,0,1,1.00
MuttonKuska,Khmer,2026-01-05,0,1,1,0.00
MuttonKuska,Khmer,2026-01-26,1,0,1,1.00
MuttonKuska,Koreans,2025-04-28,1,0,1,1.00
MuttonKuska,Koreans,2025-06-09,1,0,1,1.00
MuttonKuska,Koreans,2025-07-21,0,1,1,0.00
MuttonKuska,Koreans,2025-08-11,1,0,1,1.00
MuttonKuska,Koreans,2025-09-15,1,0,1,1.00
MuttonKuska,Koreans,2025-11-17,1,0,1,1.00
MuttonKuska,Koreans,2025-11-24,0,1,1,0.00
MuttonKuska,Lithuanians,2025-04-21,0,1,1,0.00
MuttonKuska,Lithuanians,2025-04-28,1,1,2,0.50
MuttonKuska,Lithuanians,2025-06-16,0,1,1,0.00
MuttonKuska,Lithuanians,2025-07-21,0,1,1,0.00
MuttonKuska,Lithuanians,2025-09-22,1,0,1,1.00
MuttonKuska,Lithuanians,2025-11-03,0,1,1,0.00
MuttonKuska,Lithuanians,2025-12-08,1,1,2,0.50
MuttonKuska,Lithuanians,2025-12-22,0,1,1,0.00
MuttonKuska,Lithuanians,2026-01-26,0,1,1,0.00
MuttonKuska,Magyars,2025-04-21,0,1,1,0.00
MuttonKuska,Magyars,2025-06-23,1,0,1,1.00
MuttonKuska,Magyars,2025-07-07,1,0,1,1.00
MuttonKuska,Magyars,2025-07-21,1,0,1,1.00
MuttonKuska,Magyars,2025-07-28,1,0,1,1.00
MuttonKuska,Magyars,2025-11-24,0,1,1,0.00
MuttonKuska,Magyars,2025-12-22,0,1,1,0.00
MuttonKuska,Malay,2025-04-28,2,0,2,1.00
MuttonKuska,Malay,2025-05-26,1,1,2,0.50
MuttonKuska,Malay,2025-07-07,1,1,2,0.50
MuttonKuska,Malay,2025-09-08,1,1,2,0.50
MuttonKuska,Malay,2025-12-08,1,0,1,1.00
MuttonKuska,Malay,2025-12-29,1,0,1,1.00
MuttonKuska,Malians,2025-05-26,0,1,1,0.00
MuttonKuska,Malians,2025-07-28,1,0,1,1.00
MuttonKuska,Malians,2025-09-29,0,1,1,0.00
MuttonKuska,Malians,2025-11-10,1,0,1,1.00
MuttonKuska,Malians,2025-12-08,0,1,1,0.00
MuttonKuska,Malians,2025-12-22,0,1,1,0.00
MuttonKuska,Malians,2026-02-23,1,1,2,0.50
MuttonKuska,Maya,2025-04-21,0,1,1,0.00
MuttonKuska,Maya,2025-05-12,0,3,3,0.00
MuttonKuska,Maya,2025-05-26,1,0,1,1.00
MuttonKuska,Maya,2025-06-30,0,1,1,0.00
MuttonKuska,Maya,2025-07-14,1,0,1,1.00
MuttonKuska,Maya,2025-10-06,0,1,1,0.00
MuttonKuska,Maya,2025-11-24,1,0,1,1.00
MuttonKuska,Maya,2025-12-01,1,0,1,1.00
MuttonKuska,Maya,2025-12-08,1,0,1,1.00
MuttonKuska,Mongols,2025-05-12,0,1,1,0.00
MuttonKuska,Mongols,2025-10-06,0,1,1,0.00
MuttonKuska,Mongols,2025-12-15,0,1,1,0.00
MuttonKuska,Muisca,2026-02-16,1,0,1,1.00
MuttonKuska,Muisca,2026-02-23,1,0,1,1.00
MuttonKuska,Persians,2025-04-28,1,1,2,0.50
MuttonKuska,Persians,2025-05-26,1,0,1,1.00
MuttonKuska,Persians,2025-06-30,1,0,1,1.00
MuttonKuska,Persians,2025-07-07,0,1,1,0.00
MuttonKuska,Persians,2026-01-12,1,0,1,1.00
MuttonKuska,Poles,2025-04-21,0,1,1,0.00
MuttonKuska,Poles,2025-06-23,0,1,1,0.00
MuttonKuska,Poles,2025-09-08,2,0,2,1.00
MuttonKuska,Poles,2025-11-24,1,0,1,1.00
MuttonKuska,Poles,2025-12-22,1,1,2,0.50
MuttonKuska,Poles,2025-12-29,1,0,1,1.00
MuttonKuska,Portuguese,2025-04-07,2,0,2,1.00
MuttonKuska,Portuguese,2025-05-26,0,2,2,0.00
MuttonKuska,Portuguese,2025-07-21,0,1,1,0.00
MuttonKuska,Portuguese,2025-09-22,0,1,1,0.00
MuttonKuska,Portuguese,2026-01-19,0,1,1,0.00
MuttonKuska,Portuguese,2026-02-16,1,0,1,1.00
MuttonKuska,Romans,2025-04-21,0,1,1,0.00
MuttonKuska,Romans,2025-06-02,1,1,2,0.50
MuttonKuska,Romans,2025-06-30,1,0,1,1.00
MuttonKuska,Romans,2025-07-14,0,1,1,0.00
MuttonKuska,Romans,2025-07-21,1,0,1,1.00
MuttonKuska,Romans,2025-09-08,1,0,1,1.00
MuttonKuska,Romans,2025-09-29,0,1,1,0.00
MuttonKuska,Saracens,2025-05-12,1,0,1,1.00
MuttonKuska,Saracens,2025-06-02,1,0,1,1.00
MuttonKuska,Saracens,2025-07-14,2,0,2,1.00
MuttonKuska,Saracens,2025-08-11,0,1,1,0.00
MuttonKuska,Saracens,2025-12-29,1,0,1,1.00
MuttonKuska,Saracens,2026-01-05,0,3,3,0.00
MuttonKuska,Shu,2025-09-08,0,1,1,0.00
MuttonKuska,Shu,2025-09-22,1,0,1,1.00
MuttonKuska,Shu,2025-10-20,0,1,1,0.00
MuttonKuska,Shu,2025-12-08,1,0,1,1.00
MuttonKuska,Shu,2025-12-29,1,0,1,1.00
MuttonKuska,Shu,2026-01-12,0,1,1,0.00
MuttonKuska,Sicilians,2025-07-07,0,1,1,0.00
MuttonKuska,Sicilians,2025-12-22,0,1,1,0.00
MuttonKuska,Sicilians,2026-02-02,0,1,1,0.00
MuttonKuska,Sicilians,2026-02-09,1,0,1,1.00
MuttonKuska,Slavs,2025-04-28,0,1,1,0.00
MuttonKuska,Slavs,2025-05-26,0,1,1,0.00
MuttonKuska,Slavs,2025-06-02,0,1,1,0.00
MuttonKuska,Slavs,2025-07-07,0,1,1,0.00
MuttonKuska,Slavs,2025-09-01,0,1,1,0.00
MuttonKuska,Slavs,2025-09-15,0,1,1,0.00
MuttonKuska,Slavs,2025-12-29,0,1,1,0.00
MuttonKuska,Slavs,2026-01-12,1,0,1,1.00
MuttonKuska,Spanish,2025-04-14,0,1,1,0.00
MuttonKuska,Spanish,2025-04-21,1,0,1,1.00
MuttonKuska,Spanish,2025-06-30,1,0,1,1.00
MuttonKuska,Spanish,2025-07-07,0,1,1,0.00
MuttonKuska,Spanish,2025-08-18,1,0,1,1.00
MuttonKuska,Spanish,2025-10-06,1,0,1,1.00
MuttonKuska,Spanish,2025-11-10,0,1,1,0.00
MuttonKuska,Spanish,2025-12-22,1,0,1,1.00
MuttonKuska,Spanish,2025-12-29,1,0,1,1.00
MuttonKuska,Spanish,2026-01-12,0,1,1,0.00
MuttonKuska,Spanish,2026-02-09,0,1,1,0.00
MuttonKuska,Tatars,2025-07-28,1,0,1,1.00
MuttonKuska,Tatars,2025-08-04,0,1,1,0.00
MuttonKuska,Tatars,2025-09-08,1,0,1,1.00
MuttonKuska,Tatars,2025-12-22,1,0,1,1.00
MuttonKuska,Tatars,2025-12-29,0,1,1,0.00
MuttonKuska,Tatars,2026-02-23,0,1,1,0.00
MuttonKuska,Teutons,2025-05-26,1,0,1,1.00
MuttonKuska,Teutons,2025-07-07,0,1,1,0.00
MuttonKuska,Teutons,2025-09-29,0,1,1,0.00
MuttonKuska,Turks,2025-06-02,1,1,2,0.50
MuttonKuska,Turks,2025-06-09,0,1,1,0.00
MuttonKuska,Turks,2025-07-14,1,0,1,1.00
MuttonKuska,Turks,2025-09-08,1,0,1,1.00
MuttonKuska,Turks,2025-09-22,0,1,1,0.00
MuttonKuska,Turks,2025-11-03,1,1,2,0.50
MuttonKuska,Turks,2026-01-05,0,1,1,0.00
MuttonKuska,Turks,2026-02-02,0,1,1,0.00
MuttonKuska,Turks,2026-02-23,0,1,1,0.00
MuttonKuska,Vietnamese,2025-06-30,1,0,1,1.00
MuttonKuska,Vietnamese,2025-07-07,1,0,1,1.00
MuttonKuska,Vietnamese,2025-07-14,0,1,1,0.00
MuttonKuska,Vietnamese,2025-09-08,0,1,1,0.00
MuttonKuska,Vietnamese,2025-09-29,1,1,2,0.50
MuttonKuska,Vikings,2025-05-12,1,0,1,1.00
MuttonKuska,Vikings,2025-08-18,1,0,1,1.00
MuttonKuska,Vikings,2025-09-22,0,1,1,0.00
MuttonKuska,Wei,2025-05-05,1,0,1,1.00
MuttonKuska,Wei,2025-07-07,1,1,2,0.50
MuttonKuska,Wei,2025-07-28,0,1,1,0.00
MuttonKuska,Wei,2025-11-10,1,0,1,1.00
MuttonKuska,Wei,2025-11-17,1,0,1,1.00
MuttonKuska,Wei,2025-11-24,0,1,1,0.00
MuttonKuska,Wei,2026-01-12,0,1,1,0.00
MuttonKuska,Wu,2025-05-26,0,1,1,0.00
MuttonKuska,Wu,2025-11-24,1,0,1,1.00
MuttonKuska,Wu,2025-12-22,0,1,1,0.00
MuttonKuska,Wu,2026-02-23,0,1,1,0.00
Shadeslayer,Armenians,2024-01-22,1,0,1,1.00
Shadeslayer,Armenians,2024-01-29,1,1,2,0.50
Shadeslayer,Armenians,2024-02-19,1,1,2,0.50
Shadeslayer,Armenians,2024-04-01,0,1,1,0.00
Shadeslayer,Armenians,2024-07-08,1,0,1,1.00
Shadeslayer,Armenians,2024-10-14,0,1,1,0.00
Shadeslayer,Armenians,2025-03-10,0,1,1,0.00
Shadeslayer,Armenians,2025-03-24,0,1,1,0.00
Shadeslayer,Armenians,2025-04-21,0,1,1,0.00
Shadeslayer,Armenians,2025-07-14,0,1,1,0.00
Shadeslayer,Armenians,2025-10-13,1,0,1,1.00
Shadeslayer,Armenians,2025-11-10,0,1,1,0.00
Shadeslayer,Aztecs,2024-03-04,0,1,1,0.00
Shadeslayer,Aztecs,2024-03-11,1,0,1,1.00
Shadeslayer,Aztecs,2024-03-18,0,1,1,0.00
Shadeslayer,Aztecs,2024-04-22,1,0,1,1.00
Shadeslayer,Aztecs,2024-05-06,0,1,1,0.00
Shadeslayer,Aztecs,2024-07-01,1,0,1,1.00
Shadeslayer,Aztecs,2024-07-29,1,0,1,1.00
Shadeslayer,Aztecs,2024-09-02,2,0,2,1.00
Shadeslayer,Aztecs,2024-09-09,0,2,2,0.00
Shadeslayer,Aztecs,2024-10-21,1,0,1,1.00
Shadeslayer,Aztecs,2025-03-24,0,1,1,0.00
Shadeslayer,Aztecs,2025-12-22,1,0,1,1.00
Shadeslayer,Aztecs,2026-02-23,0,1,1,0.00
Shadeslayer,Bengalis,2024-10-28,0,1,1,0.00
Shadeslayer,Bengalis,2024-12-23,1,1,2,0.50
Shadeslayer,Bengalis,2025-02-17,2,0,2,1.00
Shadeslayer,Bengalis,2025-03-10,1,0,1,1.00
Shadeslayer,Bengalis,2025-04-21,1,0,1,1.00
Shadeslayer,Bengalis,2025-04-28,0,1,1,0.00
Shadeslayer,Bengalis,2025-06-23,1,0,1,1.00
Shadeslayer,Bengalis,2025-06-30,1,2,3,0.33
Shadeslayer,Bengalis,2025-12-29,1,0,1,1.00
