week,nick,civ,wins,losses,games,winrate,week_total_wins,week_total_losses,week_total_games,week_winrate
2025-W14,Shadeslayer,Koreans,1,0,1,1.00,3,3,6,0.50
2025-W14,Shadeslayer,Slavs,1,1,2,0.50,3,3,6,0.50
2025-W14,Shadeslayer,Vikings,1,0,1,1.00,3,3,6,0.50
2025-W14,sundar7238,Bulgarians,0,1,1,0.00,3,1,4,0.75
2025-W14,sundar7238,Burmese,1,0,1,1.00,3,1,4,0.75
2025-W14,sundar7238,Cumans,1,0,1,1.00,3,1,4,0.75
2025-W14,sundar7238,Italians,1,0,1,1.00,3,1,4,0.75
2025-W14,TiShi,Romans,1,1,2,0.50,2,1,3,0.67
2025-W14,TiShi,Vietnamese,1,0,1,1.00,2,1,3,0.67
2025-W14,tyPo,Ethiopians,1,1,2,0.50,3,6,9,0.33
2025-W14,tyPo,Franks,0,2,2,0.00,3,6,9,0.33
2025-W14,tyPo,Sicilians,1,0,1,1.00,3,6,9,0.33
2025-W14,tyPo,Spanish,0,1,1,0.00,3,6,9,0.33
2025-W14,tyPo,Teutons,0,1,1,0.00,3,6,9,0.33
2025-W14,tyPo,Vietnamese,1,0,1,1.00,3,6,9,0.33
2025-W14,tyPo,Vikings,0,1,1,0.00,3,6,9,0.33
2025-W14,tyPo Fan,Aztecs,1,0,1,1.00,1,2,3,0.33
2025-W14,tyPo Fan,Burgundians,0,1,1,0.00,1,2,3,0.33
2025-W14,tyPo Fan,Vietnamese,0,1,1,0.00,1,2,3,0.33
2025-W15,aquasama7056,Burmese,1,0,1,1.00,3,0,3,1.00
2025-W15,aquasama7056,Byzantines,1,0,1,1.00,3,0,3,1.00
2025-W15,aquasama7056,Hindustanis,1,0,1,1.00,3,0,3,1.00
2025-W15,centurion12,Armenians,0,1,1,0.00,2,6,8,0.25
2025-W15,centurion12,Berbers,0,1,1,0.00,2,6,8,0.25
2025-W15,centurion12,Bohemians,0,1,1,0.00,2,6,8,0.25
2025-W15,centurion12,Huns,1,0,1,1.00,2,6,8,0.25
2025-W15,centurion12,Italians,1,0,1,1.00,2,6,8,0.25
2025-W15,centurion12,Maya,0,2,2,0.00,2,6,8,0.25
2025-W15,centurion12,Romans,0,1,1,0.00,2,6,8,0.25
2025-W15,Dark De Bruyne,Bengalis,1,1,2,0.50,1,8,9,0.11
2025-W15,Dark De Bruyne,Burmese,0,1,1,0.00,1,8,9,0.11
2025-W15,Dark De Bruyne,Chinese,0,1,1,0.00,1,8,9,0.11
2025-W15,Dark De Bruyne,Hindustanis,0,1,1,0.00,1,8,9,0.11
2025-W15,Dark De Bruyne,Huns,0,1,1,0.00,1,8,9,0.11
2025-W15,Dark De Bruyne,Inca,0,1,1,0.00,1,8,9,0.11
2025-W15,Dark De Bruyne,Sicilians,0,1,1,0.00,1,8,9,0.11
2025-W15,Dark De Bruyne,Turks,0,1,1,0.00,1,8,9,0.11
2025-W15,ddk,Dravidians,1,0,1,1.00,4,1,5,0.80
2025-W15,ddk,Malians,1,0,1,1.00,4,1,5,0.80
2025-W15,ddk,Saracens,1,0,1,1.00,4,1,5,0.80
2025-W15,ddk,Turks,0,1,1,0.00,4,1,5,0.80
2025-W15,ddk,Vikings,1,0,1,1.00,4,1,5,0.80
2025-W15,Gajini,Goths,1,0,1,1.00,3,1,4,0.75
2025-W15,Gajini,Koreans,1,0,1,1.00,3,1,4,0.75
2025-W15,Gajini,Mongols,0,1,1,0.00,3,1,4,0.75
2025-W15,Gajini,Persians,1,0,1,1.00,3,1,4,0.75
2025-W15,I'm Dead Guyzzz...,Berbers,1,0,1,1.00,2,4,6,0.33
2025-W15,I'm Dead Guyzzz...,Dravidians,1,1,2,0.50,2,4,6,0.33
2025-W15,I'm Dead Guyzzz...,Franks,0,1,1,0.00,2,4,6,0.33
2025-W15,I'm Dead Guyzzz...,Khmer,0,1,1,0.00,2,4,6,0.33
2025-W15,I'm Dead Guyzzz...,Portuguese,0,1,1,0.00,2,4,6,0.33
2025-W15,M1k3,Goths,1,0,1,1.00,1,3,4,0.25
2025-W15,M1k3,Mongols,0,1,1,0.00,1,3,4,0.25
2025-W15,M1k3,Poles,0,1,1,0.00,1,3,4,0.25
2025-W15,M1k3,Tatars,0,1,1,0.00,1,3,4,0.25
2025-W15,MuttonKuska,Huns,1,0,1,1.00,2,0,2,1.00
2025-W15,MuttonKuska,Portuguese,1,0,1,1.00,2,0,2,1.00
2025-W15,Shadeslayer,Burmese,0,1,1,0.00,1,2,3,0.33
2025-W15,Shadeslayer,Malay,0,1,1,0.00,1,2,3,0.33
2025-W15,Shadeslayer,Teutons,1,0,1,1.00,1,2,3,0.33
2025-W15,sundar7238,Aztecs,1,0,1,1.00,2,1,3,0.67
2025-W15,sundar7238,Dravidians,1,0,1,1.00,2,1,3,0.67
2025-W15,sundar7238,Malay,0,1,1,0.00,2,1,3,0.67
2025-W15,TiShi,Britons,1,0,1,1.00,1,1,2,0.50
2025-W15,TiShi,Romans,0,1,1,0.00,1,1,2,0.50
2025-W15,tyPo,Aztecs,1,0,1,1.00,4,1,5,0.80
2025-W15,tyPo,Byzantines,2,0,2,1.00,4,1,5,0.80
2025-W15,tyPo,Huns,0,1,1,0.00,4,1,5,0.80
2025-W15,tyPo,Turks,1,0,1,1.00,4,1,5,0.80
2025-W15,tyPo Fan,Bulgarians,0,1,1,0.00,1,2,3,0.33
2025-W15,tyPo Fan,Japanese,0,1,1,0.00,1,2,3,0.33
2025-W15,tyPo Fan,Spanish,1,0,1,1.00,1,2,3,0.33
2025-W16,centurion12,Berbers,2,1,3,0.67,5,9,14,0.36
2025-W16,centurion12,Chinese,0,1,1,0.00,5,9,14,0.36
2025-W16,centurion12,Gurjaras,1,0,1,1.00,5,9,14,0.36
2025-W16,centurion12,Hindustanis,0,1,1,0.00,5,9,14,0.36
2025-W16,centurion12,Inca,0,1,1,0.00,5,9,14,0.36
2025-W16,centurion12,Malay,1,1,2,0.50,5,9,14,0.36
2025-W16,centurion12,Romans,0,2,2,0.00,5,9,14,0.36
2025-W16,centurion12,Slavs,0,2,2,0.00,5,9,14,0.36
2025-W16,centurion12,Vietnamese,1,0,1,1.00,5,9,14,0.36
2025-W16,Dark De Bruyne,Italians,0,1,1,0.00,0,2,2,0.00
2025-W16,Dark De Bruyne,Spanish,0,1,1,0.00,0,2,2,0.00
2025-W16,Gajini,Berbers,2,0,2,1.00,6,6,12,0.50
2025-W16,Gajini,Britons,0,1,1,0.00,6,6,12,0.50
2025-W16,Gajini,Burgundians,1,0,1,1.00,6,6,12,0.50
2025-W16,Gajini,Burmese,1,1,2,0.50,6,6,12,0.50
2025-W16,Gajini,Malay,0,1,1,0.00,6,6,12,0.50
2025-W16,Gajini,Maya,0,1,1,0.00,6,6,12,0.50
2025-W16,Gajini,Sicilians,1,0,1,1.00,6,6,12,0.50
2025-W16,Gajini,Slavs,0,1,1,0.00,6,6,12,0.50
2025-W16,Gajini,Turks,1,0,1,1.00,6,6,12,0.50
2025-W16,Gajini,Vikings,0,1,1,0.00,6,6,12,0.50
2025-W16,I'm Dead Guyzzz...,Aztecs,0,1,1,0.00,7,7,14,0.50
2025-W16,I'm Dead Guyzzz...,Bulgarians,1,0,1,1.00,7,7,14,0.50
2025-W16,I'm Dead Guyzzz...,Burgundians,1,0,1,1.00,7,7,14,0.50
2025-W16,I'm Dead Guyzzz...,Cumans,1,2,3,0.33,7,7,14,0.50
2025-W16,I'm Dead Guyzzz...,Hindustanis,1,0,1,1.00,7,7,14,0.50
2025-W16,I'm Dead Guyzzz...,Italians,0,1,1,0.00,7,7,14,0.50
2025-W16,I'm Dead Guyzzz...,Magyars,1,1,2,0.50,7,7,14,0.50
2025-W16,I'm Dead Guyzzz...,Slavs,0,2,2,0.00,7,7,14,0.50
2025-W16,I'm Dead Guyzzz...,Tatars,1,0,1,1.00,7,7,14,0.50
2025-W16,I'm Dead Guyzzz...,Vikings,1,0,1,1.00,7,7,14,0.50
2025-W16,Kaipullae,Berbers,0,1,1,0.00,0,2,2,0.00
2025-W16,Kaipullae,Teutons,0,1,1,0.00,0,2,2,0.00
2025-W16,M1k3,Inca,0,1,1,0.00,1,1,2,0.50
2025-W16,M1k3,Malay,1,0,1,1.00,1,1,2,0.50
2025-W16,Shadeslayer,Byzantines,0,2,2,0.00,1,6,7,0.14
2025-W16,Shadeslayer,Inca,0,2,2,0.00,1,6,7,0.14
2025-W16,Shadeslayer,Italians,0,1,1,0.00,1,6,7,0.14
2025-W16,Shadeslayer,Romans,0,1,1,0.00,1,6,7,0.14
2025-W16,Shadeslayer,Vietnamese,1,0,1,1.00,1,6,7,0.14
2025-W16,stylishsteam,Khmer,0,1,1,0.00,0,2,2,0.00
2025-W16,stylishsteam,Saracens,0,1,1,0.00,0,2,2,0.00
2025-W16,sundar7238,Bengalis,0,3,3,0.00,2,3,5,0.40
2025-W16,sundar7238,Spanish,1,0,1,1.00,2,3,5,0.40
2025-W16,sundar7238,Teutons,1,0,1,1.00,2,3,5,0.40
2025-W16,TiShi,Aztecs,0,1,1,0.00,1,1,2,0.50
2025-W16,TiShi,Portuguese,1,0,1,1.00,1,1,2,0.50
2025-W16,tyPo,Ethiopians,1,2,3,0.33,3,4,7,0.43
2025-W16,tyPo,Huns,1,1,2,0.50,3,4,7,0.43
2025-W16,tyPo,Mongols,0,1,1,0.00,3,4,7,0.43
2025-W16,tyPo,Turks,1,0,1,1.00,3,4,7,0.43
2025-W16,tyPo Fan,Aztecs,0,1,1,0.00,0,3,3,0.00
2025-W16,tyPo Fan,Maya,0,2,2,0.00,0,3,3,0.00
2025-W17,aquasama7056,Berbers,1,0,1,1.00,3,3,6,0.50
2025-W17,aquasama7056,Burgundians,1,0,1,1.00,3,3,6,0.50
2025-W17,aquasama7056,Byzantines,0,1,1,0.00,3,3,6,0.50
2025-W17,aquasama7056,Goths,1,0,1,1.00,3,3,6,0.50
2025-W17,aquasama7056,Koreans,0,1,1,0.00,3,3,6,0.50
2025-W17,aquasama7056,Maya,0,1,1,0.00,3,3,6,0.50
2025-W17,centurion12,Bohemians,1,0,1,1.00,3,2,5,0.60
2025-W17,centurion12,Ethiopians,0,1,1,0.00,3,2,5,0.60
2025-W17,centurion12,Mongols,1,1,2,0.50,3,2,5,0.60
2025-W17,centurion12,Vietnamese,1,0,1,1.00,3,2,5,0.60
2025-W17,Dark De Bruyne,Italians,0,2,2,0.00,0,3,3,0.00
2025-W17,Dark De Bruyne,Khmer,0,1,1,0.00,0,3,3,0.00
2025-W17,ddk,Berbers,0,1,1,0.00,3,7,10,0.30
2025-W17,ddk,Inca,0,1,1,0.00,3,7,10,0.30
2025-W17,ddk,Lithuanians,0,1,1,0.00,3,7,10,0.30
2025-W17,ddk,Teutons,1,1,2,0.50,3,7,10,0.30
2025-W17,ddk,Turks,2,2,4,0.50,3,7,10,0.30
2025-W17,ddk,Vikings,0,1,1,0.00,3,7,10,0.30
2025-W17,I'm Dead Guyzzz...,Aztecs,0,1,1,0.00,8,6,14,0.57
2025-W17,I'm Dead Guyzzz...,Burmese,1,0,1,1.00,8,6,14,0.57
2025-W17,I'm Dead Guyzzz...,Byzantines,1,0,1,1.00,8,6,14,0.57
2025-W17,I'm Dead Guyzzz...,Japanese,0,1,1,0.00,8,6,14,0.57
2025-W17,I'm Dead Guyzzz...,Khmer,1,1,2,0.50,8,6,14,0.57
2025-W17,I'm Dead Guyzzz...,Malay,1,0,1,1.00,8,6,14,0.57
2025-W17,I'm Dead Guyzzz...,Maya,1,0,1,1.00,8,6,14,0.57
2025-W17,I'm Dead Guyzzz...,Persians,3,0,3,1.00,8,6,14,0.57
2025-W17,I'm Dead Guyzzz...,Poles,0,2,2,0.00,8,6,14,0.57
2025-W17,I'm Dead Guyzzz...,Vikings,0,1,1,0.00,8,6,14,0.57
2025-W17,Kaipullae,Celts,1,0,1,1.00,1,0,1,1.00
2025-W17,M1k3,Berbers,0,1,1,0.00,2,3,5,0.40
2025-W17,M1k3,Huns,0,1,1,0.00,2,3,5,0.40
2025-W17,M1k3,Malay,1,0,1,1.00,2,3,5,0.40
2025-W17,M1k3,Slavs,1,1,2,0.50,2,3,5,0.40
2025-W17,MuttonKuska,Poles,0,1,1,0.00,0,3,3,0.00
2025-W17,MuttonKuska,Romans,0,1,1,0.00,0,3,3,0.00
2025-W17,MuttonKuska,Spanish,0,1,1,0.00,0,3,3,0.00
2025-W17,Shadeslayer,Bengalis,2,0,2,1.00,4,6,10,0.40
2025-W17,Shadeslayer,Bohemians,1,1,2,0.50,4,6,10,0.40
2025-W17,Shadeslayer,Bulgarians,0,1,1,0.00,4,6,10,0.40
2025-W17,Shadeslayer,Celts,1,0,1,1.00,4,6,10,0.40
2025-W17,Shadeslayer,Inca,0,2,2,0.00,4,6,10,0.40
2025-W17,Shadeslayer,Japanese,0,1,1,0.00,4,6,10,0.40
2025-W17,Shadeslayer,Malay,0,1,1,0.00,4,6,10,0.40
2025-W17,stylishsteam,Britons,0,1,1,0.00,0,2,2,0.00
2025-W17,stylishsteam,Burgundians,0,1,1,0.00,0,2,2,0.00
2025-W17,sundar7238,Gurjaras,0,1,1,0.00,3,2,5,0.60
2025-W17,sundar7238,Slavs,1,1,2,0.50,3,2,5,0.60
2025-W17,sundar7238,Vikings,2,0,2,1.00,3,2,5,0.60
2025-W17,TiShi,Armenians,1,0,1,1.00,3,1,4,0.75
2025-W17,TiShi,Poles,1,0,1,1.00,3,1,4,0.75
2025-W17,TiShi,Tatars,0,1,1,0.00,3,1,4,0.75
2025-W17,TiShi,Turks,1,0,1,1.00,3,1,4,0.75
2025-W17,tyPo,Bulgarians,1,0,1,1.00,2,3,5,0.40
2025-W17,tyPo,Ethiopians,0,1,1,0.00,2,3,5,0.40
2025-W17,tyPo,Hindustanis,0,1,1,0.00,2,3,5,0.40
2025-W17,tyPo,Malay,1,1,2,0.50,2,3,5,0.40
2025-W18,aquasama7056,Inca,0,1,1,0.00,5,2,7,0.71
2025-W18,aquasama7056,Magyars,2,1,3,0.67,5,2,7,0.71
2025-W18,aquasama7056,Maya,1,0,1,1.00,5,2,7,0.71
2025-W18,aquasama7056,Persians,1,0,1,1.00,5,2,7,0.71
2025-W18,aquasama7056,Sicilians,1,0,1,1.00,5,2,7,0.71
2025-W18,centurion12,Vietnamese,0,1,1,0.00,0,1,1,0.00
2025-W18,Dark De Bruyne,Armenians,2,2,4,0.50,5,5,10,0.50
2025-W18,Dark De Bruyne,Britons,0,1,1,0.00,5,5,10,0.50
2025-W18,Dark De Bruyne,Bulgarians,1,0,1,1.00,5,5,10,0.50
2025-W18,Dark De Bruyne,Chinese,1,0,1,1.00,5,5,10,0.50
2025-W18,Dark De Bruyne,Maya,0,1,1,0.00,5,5,10,0.50
2025-W18,Dark De Bruyne,Persians,0,1,1,0.00,5,5,10,0.50
2025-W18,Dark De Bruyne,Slavs,1,0,1,1.00,5,5,10,0.50
2025-W18,ddk,Bulgarians,1,0,1,1.00,1,1,2,0.50
2025-W18,ddk,Huns,0,1,1,0.00,1,1,2,0.50
2025-W18,I'm Dead Guyzzz...,Burgundians,1,0,1,1.00,3,0,3,1.00
2025-W18,I'm Dead Guyzzz...,Chinese,1,0,1,1.00,3,0,3,1.00
2025-W18,I'm Dead Guyzzz...,Inca,1,0,1,1.00,3,0,3,1.00
2025-W18,Kaipullae,Inca,0,1,1,0.00,0,1,1,0.00
2025-W18,M1k3,Burmese,0,3,3,0.00,1,4,5,0.20
2025-W18,M1k3,Italians,1,0,1,1.00,1,4,5,0.20
2025-W18,M1k3,Romans,0,1,1,0.00,1,4,5,0.20
2025-W18,MuttonKuska,Japanese,1,0,1,1.00,3,2,5,0.60
2025-W18,MuttonKuska,Koreans,1,0,1,1.00,3,2,5,0.60
2025-W18,MuttonKuska,Lithuanians,0,1,1,0.00,3,2,5,0.60
2025-W18,MuttonKuska,Persians,1,1,2,0.50,3,2,5,0.60
2025-W18,Shadeslayer,Byzantines,1,0,1,1.00,1,3,4,0.25
2025-W18,Shadeslayer,Chinese,0,2,2,0.00,1,3,4,0.25
2025-W18,Shadeslayer,Spanish,0,1,1,0.00,1,3,4,0.25
2025-W18,sundar7238,Cumans,0,1,1,0.00,0,1,1,0.00
2025-W18,TiShi,Burgundians,0,1,1,0.00,1,6,7,0.14
2025-W18,TiShi,Hindustanis,0,1,1,0.00,1,6,7,0.14
2025-W18,TiShi,Inca,0,1,1,0.00,1,6,7,0.14
2025-W18,TiShi,Maya,1,0,1,1.00,1,6,7,0.14
2025-W18,TiShi,Portuguese,0,1,1,0.00,1,6,7,0.14
2025-W18,TiShi,Slavs,0,2,2,0.00,1,6,7,0.14
2025-W18,tyPo,Bohemians,2,2,4,0.50,5,8,13,0.38
2025-W18,tyPo,Byzantines,0,1,1,0.00,5,8,13,0.38
2025-W18,tyPo,Chinese,0,1,1,0.00,5,8,13,0.38
2025-W18,tyPo,Italians,0,1,1,0.00,5,8,13,0.38
2025-W18,tyPo,Magyars,0,1,1,0.00,5,8,13,0.38
2025-W18,tyPo,Sicilians,0,1,1,0.00,5,8,13,0.38
2025-W18,tyPo,Slavs,0,1,1,0.00,5,8,13,0.38
2025-W18,tyPo,Tatars,1,0,1,1.00,5,8,13,0.38
2025-W18,tyPo,Vietnamese,2,0,2,1.00,5,8,13,0.38
2025-W19,aquasama7056,Goths,1,0,1,1.00,1,0,1,1.00
2025-W19,Gajini,Gurjaras,1,0,1,1.00,2,0,2,1.00
2025-W19,Gajini,Khmer,1,0,1,1.00,2,0,2,1.00
2025-W19,I'm Dead Guyzzz...,Bulgarians,1,0,1,1.00,2,1,3,0.67
2025-W19,I'm Dead Guyzzz...,Ethiopians,0,1,1,0.00,2,1,3,0.67
2025-W19,I'm Dead Guyzzz...,Italians,1,0,1,1.00,2,1,3,0.67
2025-W19,Shadeslayer,Bengalis,1,0,1,1.00,1,1,2,0.50
2025-W19,Shadeslayer,Georgians,0,1,1,0.00,1,1,2,0.50
2025-W19,tyPo,Berbers,0,2,2,0.00,1,2,3,0.33
2025-W19,tyPo,Bohemians,1,0,1,1.00,1,2,3,0.33
2025-W20,aquasama7056,Aztecs,0,1,1,0.00,1,5,6,0.17
2025-W20,aquasama7056,Burgundians,0,1,1,0.00,1,5,6,0.17
2025-W20,aquasama7056,Gurjaras,0,1,1,0.00,1,5,6,0.17
2025-W20,aquasama7056,Koreans,0,1,1,0.00,1,5,6,0.17
2025-W20,aquasama7056,Lithuanians,1,0,1,1.00,1,5,6,0.17
2025-W20,aquasama7056,Slavs,0,1,1,0.00,1,5,6,0.17
2025-W20,Dark De Bruyne,Bulgarians,0,1,1,0.00,3,5,8,0.38
2025-W20,Dark De Bruyne,Franks,1,0,1,1.00,3,5,8,0.38
2025-W20,Dark De Bruyne,Huns,1,1,2,0.50,3,5,8,0.38
2025-W20,Dark De Bruyne,Japanese,0,1,1,0.00,3,5,8,0.38
2025-W20,Dark De Bruyne,Mongols,0,1,1,0.00,3,5,8,0.38
2025-W20,Dark De Bruyne,Romans,1,1,2,0.50,3,5,8,0.38
2025-W20,ddk,Aztecs,2,1,3,0.67,4,3,7,0.57
2025-W20,ddk,Shu,1,1,2,0.50,4,3,7,0.57
2025-W20,ddk,Sicilians,1,1,2,0.50,4,3,7,0.57
2025-W20,I'm Dead Guyzzz...,Berbers,1,2,3,0.33,8,8,16,0.50
2025-W20,I'm Dead Guyzzz...,Burmese,1,1,2,0.50,8,8,16,0.50
2025-W20,I'm Dead Guyzzz...,Hindustanis,0,1,1,0.00,8,8,16,0.50
2025-W20,I'm Dead Guyzzz...,Inca,1,0,1,1.00,8,8,16,0.50
2025-W20,I'm Dead Guyzzz...,Italians,1,0,1,1.00,8,8,16,0.50
2025-W20,I'm Dead Guyzzz...,Lithuanians,2,1,3,0.67,8,8,16,0.50
2025-W20,I'm Dead Guyzzz...,Saracens,1,1,2,0.50,8,8,16,0.50
2025-W20,I'm Dead Guyzzz...,Slavs,1,0,1,1.00,8,8,16,0.50
2025-W20,I'm Dead Guyzzz...,Teutons,0,2,2,0.00,8,8,16,0.50
2025-W20,Kaipullae,Bulgarians,2,0,2,1.00,4,3,7,0.57
2025-W20,Kaipullae,Burgundians,0,1,1,0.00,4,3,7,0.57
2025-W20,Kaipullae,Georgians,1,0,1,1.00,4,3,7,0.57
2025-W20,Kaipullae,Magyars,0,1,1,0.00,4,3,7,0.57
2025-W20,Kaipullae,Sicilians,1,1,2,0.50,4,3,7,0.57
2025-W20,M1k3,Koreans,1,0,1,1.00,1,0,1,1.00
2025-W20,MuttonKuska,Britons,1,0,1,1.00,4,4,8,0.50
2025-W20,MuttonKuska,Bulgarians,1,0,1,1.00,4,4,8,0.50
2025-W20,MuttonKuska,Franks,1,0,1,1.00,4,4,8,0.50
2025-W20,MuttonKuska,Gurjaras,1,1,2,0.50,4,4,8,0.50
2025-W20,MuttonKuska,Maya,0,2,2,0.00,4,4,8,0.50
2025-W20,MuttonKuska,Shu,0,1,1,0.00,4,4,8,0.50
2025-W20,Shadeslayer,Maya,0,3,3,0.00,1,3,4,0.25
2025-W20,Shadeslayer,Slavs,1,0,1,1.00,1,3,4,0.25
2025-W20,sundar7238,Goths,1,0,1,1.00,3,2,5,0.60
2025-W20,sundar7238,Malians,1,1,2,0.50,3,2,5,0.60
2025-W20,sundar7238,Portuguese,0,1,1,0.00,3,2,5,0.60
2025-W20,sundar7238,Slavs,1,0,1,1.00,3,2,5,0.60
2025-W20,TiShi,Bohemians,1,1,2,0.50,2,3,5,0.40
2025-W20,TiShi,Burgundians,0,1,1,0.00,2,3,5,0.40
2025-W20,TiShi,Huns,1,0,1,1.00,2,3,5,0.40
2025-W20,TiShi,Vikings,0,1,1,0.00,2,3,5,0.40
2025-W20,tyPo,Byzantines,0,3,3,0.00,6,6,12,0.50
2025-W20,tyPo,Goths,1,1,2,0.50,6,6,12,0.50
2025-W20,tyPo,Hindustanis,2,0,2,1.00,6,6,12,0.50
2025-W20,tyPo,Italians,1,0,1,1.00,6,6,12,0.50
2025-W20,tyPo,Japanese,1,0,1,1.00,6,6,12,0.50
2025-W20,tyPo,Lithuanians,0,1,1,0.00,6,6,12,0.50
2025-W20,tyPo,Mongols,1,1,2,0.50,6,6,12,0.50
2025-W21,aquasama7056,Bohemians,0,1,1,0.00,2,4,6,0.33
2025-W21,aquasama7056,Britons,0,1,1,0.00,2,4,6,0.33
2025-W21,aquasama7056,Dravidians,1,0,1,1.00,2,4,6,0.33
2025-W21,aquasama7056,Portuguese,0,1,1,0.00,2,4,6,0.33
2025-W21,aquasama7056,Spanish,1,0,1,1.00,2,4,6,0.33
2025-W21,aquasama7056,Vikings,0,1,1,0.00,2,4,6,0.33
2025-W21,Dark De Bruyne,Poles,1,0,1,1.00,2,0,2,1.00
2025-W21,Dark De Bruyne,Saracens,1,0,1,1.00,2,0,2,1.00
2025-W21,ddk,Portuguese,1,0,1,1.00,1,0,1,1.00
2025-W21,I'm Dead Guyzzz...,Bohemians,1,0,1,1.00,2,3,5,0.40
2025-W21,I'm Dead Guyzzz...,Britons,0,1,1,0.00,2,3,5,0.40
2025-W21,I'm Dead Guyzzz...,Portuguese,1,0,1,1.00,2,3,5,0.40
2025-W21,I'm Dead Guyzzz...,Saracens,0,1,1,0.00,2,3,5,0.40
2025-W21,I'm Dead Guyzzz...,Sicilians,0,1,1,0.00,2,3,5,0.40
2025-W21,ImVaibhav,Persians,1,0,1,1.00,1,0,1,1.00
2025-W21,Kaipullae,Franks,0,1,1,0.00,1,1,2,0.50
2025-W21,Kaipullae,Khmer,1,0,1,1.00,1,1,2,0.50
2025-W21,M1k3,Hindustanis,0,1,1,0.00,0,1,1,0.00
2025-W21,MuttonKuska,Jurchens,0,1,1,0.00,0,2,2,0.00
2025-W21,MuttonKuska,Malians,0,1,1,0.00,0,2,2,0.00
2025-W21,Shadeslayer,Magyars,0,1,1,0.00,1,2,3,0.33
2025-W21,Shadeslayer,Malay,0,1,1,0.00,1,2,3,0.33
2025-W21,Shadeslayer,Wei,1,0,1,1.00,1,2,3,0.33
2025-W21,sundar7238,Bengalis,1,0,1,1.00,2,1,3,0.67
2025-W21,sundar7238,Cumans,0,1,1,0.00,2,1,3,0.67
2025-W21,sundar7238,Tatars,1,0,1,1.00,2,1,3,0.67
2025-W21,TiShi,Italians,0,1,1,0.00,0,2,2,0.00
2025-W21,TiShi,Persians,0,1,1,0.00,0,2,2,0.00
2025-W21,tyPo,Malians,2,0,2,1.00,2,0,2,1.00
2025-W22,aquasama7056,Britons,1,0,1,1.00,1,6,7,0.14
2025-W22,aquasama7056,Koreans,0,1,1,0.00,1,6,7,0.14
2025-W22,aquasama7056,Saracens,0,1,1,0.00,1,6,7,0.14
2025-W22,aquasama7056,Spanish,0,2,2,0.00,1,6,7,0.14
2025-W22,aquasama7056,Tatars,0,1,1,0.00,1,6,7,0.14
2025-W22,aquasama7056,Vikings,0,1,1,0.00,1,6,7,0.14
2025-W22,Dark De Bruyne,Celts,0,1,1,0.00,1,3,4,0.25
2025-W22,Dark De Bruyne,Inca,0,1,1,0.00,1,3,4,0.25
2025-W22,Dark De Bruyne,Koreans,1,0,1,1.00,1,3,4,0.25
2025-W22,Dark De Bruyne,Poles,0,1,1,0.00,1,3,4,0.25
2025-W22,I'm Dead Guyzzz...,Chinese,1,1,2,0.50,4,6,10,0.40
2025-W22,I'm Dead Guyzzz...,Ethiopians,1,1,2,0.50,4,6,10,0.40
2025-W22,I'm Dead Guyzzz...,Italians,0,1,1,0.00,4,6,10,0.40
2025-W22,I'm Dead Guyzzz...,Mongols,1,1,2,0.50,4,6,10,0.40
2025-W22,I'm Dead Guyzzz...,Persians,1,1,2,0.50,4,6,10,0.40
2025-W22,I'm Dead Guyzzz...,Spanish,0,1,1,0.00,4,6,10,0.40
2025-W22,Kaipullae,Berbers,1,0,1,1.00,1,0,1,1.00
2025-W22,M1k3,Bulgarians,0,1,1,0.00,3,3,6,0.50
2025-W22,M1k3,Goths,0,1,1,0.00,3,3,6,0.50
2025-W22,M1k3,Hindustanis,1,0,1,1.00,3,3,6,0.50
2025-W22,M1k3,Lithuanians,1,1,2,0.50,3,3,6,0.50
2025-W22,M1k3,Vietnamese,1,0,1,1.00,3,3,6,0.50
2025-W22,MuttonKuska,Malay,1,1,2,0.50,1,3,4,0.25
2025-W22,MuttonKuska,Portuguese,0,1,1,0.00,1,3,4,0.25
2025-W22,MuttonKuska,Teutons,0,1,1,0.00,1,3,4,0.25
2025-W22,rusher,Celts,0,2,2,0.00,0,2,2,0.00
2025-W22,Shadeslayer,Inca,1,0,1,1.00,1,0,1,1.00
2025-W22,TiShi,Georgians,0,1,1,0.00,4,3,7,0.57
2025-W22,TiShi,Huns,1,0,1,1.00,4,3,7,0.57
2025-W22,TiShi,Italians,2,0,2,1.00,4,3,7,0.57
2025-W22,TiShi,Persians,1,1,2,0.50,4,3,7,0.57
2025-W22,TiShi,Vietnamese,0,1,1,0.00,4,3,7,0.57
2025-W22,tyPo,Bohemians,1,0,1,1.00,5,5,10,0.50
2025-W22,tyPo,Burgundians,0,1,1,0.00,5,5,10,0.50
2025-W22,tyPo,Dravidians,1,0,1,1.00,5,5,10,0.50
2025-W22,tyPo,Gurjaras,1,1,2,0.50,5,5,10,0.50
2025-W22,tyPo,Malians,0,2,2,0.00,5,5,10,0.50
2025-W22,tyPo,Maya,1,0,1,1.00,5,5,10,0.50
2025-W22,tyPo,Spanish,1,1,2,0.50,5,5,10,0.50
2025-W23,aquasama7056,Huns,1,0,1,1.00,2,1,3,0.67
2025-W23,aquasama7056,Tatars,1,0,1,1.00,2,1,3,0.67
2025-W23,aquasama7056,Teutons,0,1,1,0.00,2,1,3,0.67
2025-W23,Dark De Bruyne,Bohemians,1,2,3,0.33,5,3,8,0.62
